9.257767151590247101e-01,7.079161216949002300e-02,4.766854146393285896e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.267590334875109839e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.728228223358505813e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.543844816578270329e-01,3.230029605221064748e-01,2.080437916018103989e-02,1.749273664481575639e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.153028601407153936e-05,2.832659288383861820e-05,9.048116505984048018e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995124921326894896e-01,4.674739224143564242e-01,2.197335085125873000e-01,1.309175526044158849e-02,1.601000478322439050e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.822163209283982393e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.411497822634847077e-01,2.661302252271294799e-01,3.916810481789197440e-01,1.903251021509424212e-01,1.063703665341739213e-02,6.146831569111322637e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.533721041524345555e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.443417320497606515e-02,1.512555407370025085e-01,2.285105193451273664e-01,3.458638978742688552e-01,1.781273895958065956e-01,9.788087981914382271e-03,1.531385248606820124e-05,1.008570420854950148e-03,6.276381909788682621e-06,0.000000000000000000e+00,9.902306056534283807e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.595590614260181200e-02,9.980126954538515172e-02,1.442805537011578321e-01,2.338010396367174448e-01,2.991692045215160189e-01,1.591643834848096017e-01,7.429801980360970122e-03,3.778835109659091514e-04,0.000000000000000000e+00,1.995747648521520827e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.746811099799346956e-02,5.851290564005805217e-02,6.403746899604988163e-02,1.568296353253829378e-01,2.139824060188631472e-01,3.250997111311863530e-01,1.488473334626937983e-01,5.135488936578033563e-03,2.744444099301671463e-05,4.676579359602832947e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.481847084174429205e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.159351976076832533e-02,3.964511390826621490e-02,5.925715974929114671e-02,9.104829794038381274e-02,1.373763989668101981e-01,2.114180796967761178e-01,2.838844136296764242e-01,1.501089015018438610e-01,4.771089537306601180e-03,5.894962591469099945e-04,3.037740036434445775e-04,3.755046087062408161e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.798369059724653357e-02,1.991860364434459157e-02,5.008967398824717976e-02,6.986590278912895025e-02,9.534219092929184514e-02,1.444506747677513359e-01,1.817502371325409871e-01,2.745077866740089356e-01,1.421743409828790661e-01,2.918294882783293177e-03,3.788263585218930644e-06,8.263273287546227730e-04,1.383338314533163853e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.837541793462159885e-05,1.177877004959378691e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125386592517468864e-02,1.246813665601863470e-02,2.803705456259584020e-02,3.598122159722551977e-02,6.838177843018185265e-02,1.066150020269101689e-01,1.354136341252349662e-01,1.601953566115363881e-01,2.874296378312136135e-01,1.489374276148164311e-01,3.655502219900125162e-03,1.631382399191764511e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
