0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.957518434937778765e-05
9.428641589357886470e-04
4.849712692228924302e-03
1.287090766735021416e-02
3.690143311598521186e-02
8.056721901261459928e-02
1.668184826296030820e-01
3.138288106958398993e-01
4.869145416364653589e-01
6.577769640575298338e-01
7.886919167651339491e-01
9.131627517206942768e-01
1.016763642899189302e+00
1.097534180014654748e+00
1.158624898165681039e+00
1.215975762607843791e+00
1.231845256622300822e+00
1.209721952963508373e+00
1.190248821979264848e+00
1.143434288956606260e+00
1.076928044387427397e+00
9.867439591066461402e-01
9.089771194768682117e-01
8.492817265481633626e-01
7.940014369005814476e-01
7.218844366052556971e-01
6.448978985028106514e-01
5.599425010481230425e-01
4.846713573689437338e-01
4.042618102053235907e-01
3.418179697123409633e-01
2.855941370488628284e-01
2.334705417602395416e-01
1.865055334714144364e-01
1.551954992311945503e-01
1.240008337320839399e-01
