index,pi0,kra5,kra50
339,11.865000000000002,11.865000000000002,11.865000000000002
340,11.9,11.9,11.9
341,11.935,11.935,11.935
342,11.97,11.97,11.97
343,12.005,12.005,12.005
344,12.040000000000001,12.040000000000001,12.040000000000001
345,12.075000000000001,12.075000000000001,12.075000000000001
346,12.110000000000001,12.110000000000001,12.110000000000001
347,12.145000000000001,12.145000000000001,12.145000000000001
348,12.180000000000001,12.180000000000001,12.180000000000001
349,12.215000000000002,12.215000000000002,12.215000000000002
350,12.250000000000002,12.250000000000002,12.250000000000002
351,12.285000000000002,12.285000000000002,12.285000000000002
352,12.32,12.32,12.32
353,12.355,12.355,12.355
354,12.39,12.39,12.39
355,12.425,12.425,12.425
356,12.46,12.46,12.46
357,12.495000000000001,12.495000000000001,12.495000000000001
