n_inj,median_ns
424,482.28418283492874
425,434.39961441867683
426,505.7536796801395
427,490.74499109331873
428,468.4033482902001
429,455.64834582392024
430,493.47174763104556
431,466.3728277853073
432,470.3829604872143
433,474.12873417615396
434,506.25184144690127
435,434.86282269753184
436,499.1192858951654
437,488.46660094077936
438,518.3859520726769
439,493.68770010357235
440,463.9601298533024
441,480.85457057794616
442,523.4806572379232
443,532.7068142194553
444,490.69442618819255
445,503.3876370470924
446,491.71982745468233
447,519.6423764527722
448,515.2108239772085
449,498.7286385626299
450,495.7610295407395
451,502.9676375140887
452,515.3292411436676
453,512.2319488632729
454,492.9345271926647
455,498.324399964653
456,505.63553869545376
457,521.7396553260587
458,495.76315353869563
459,530.4472902902905
460,523.3774990712297
461,530.9565808281905
462,539.4902063811452
463,543.068328593868
464,522.0285702937874
465,516.7921287052643
466,504.9815678219083
467,519.5770026739543
468,468.32862109529145
469,534.7037636525001
470,543.691342077014
471,562.9684893314491
472,593.6199434496456
473,526.6398152525392
474,505.0080393253367
475,532.7611473437971
476,529.2193981963997
477,553.8828491211542
478,502.76875125247386
479,553.3770005661156
480,545.2978949714538
481,555.5257790110912
482,544.0363727920108
483,548.4426589492853
484,524.7145162863258
485,520.2472113617154
486,532.959157519422
487,581.3317694955308
488,552.1103739542517
489,563.3863613907565
490,579.1798274242067
491,543.3119420351017
492,554.9210600337664
493,566.7969423708996
494,528.9621668194272
495,551.1318658645453
496,536.3674516046033
497,549.3259207695144
498,538.4581899065544
499,560.1004992417702
500,547.2468105140881
501,546.6847810154991
502,589.3575579302028
503,569.6179276536661
504,558.9731859280905
505,581.1268543763326
506,577.3559758883518
507,588.1400779147409
508,531.0107559334017
509,558.6261170303246
510,596.7243553336764
511,580.7015985747972
512,571.0684935511786
513,556.9037380536673
514,580.4826173993672
515,545.006103203526
516,583.5863874516865
517,604.1512455382183
518,586.6608886498936
519,562.2912843969766
520,605.8138681897562
521,551.5137515785227
522,562.6294559133964
523,548.0988711638578
524,553.8811888486339
525,573.385698659132
526,573.9519885574136
527,593.6332634386558
528,564.6799843525164
529,574.3584670211449
530,579.0267328565576
531,598.2278241546733
532,601.3820967720872
533,589.1575159799668
534,600.0503816419721
535,607.930820824594
536,576.550119732211
537,600.2216572409556
538,557.8317356330901
539,584.6099681323099
540,607.8665294937413
541,589.7331888533331
542,596.4797911744718
543,610.8696820253485
544,589.4143545173645
545,594.7098829184536
546,626.6659526271324
547,613.5428476340237
548,589.2383302855517
549,599.7700187459911
550,586.310898037489
551,655.4220313642097
552,644.0372202986994
553,630.0967108311099
554,579.5172376213643
555,629.7220882373938
556,564.3682444773481
557,618.3003656667029
558,616.0520019039616
559,622.9997701734959
560,607.4040093024686
561,637.5276174865379
562,587.1615839965386
563,642.3090841654837
564,614.2637080408756
565,603.2539812759145
566,645.3070989002584
567,665.3361689734379
568,603.1740681467265
569,650.4942745647362
570,626.8145039716385
571,666.8160661676026
572,598.2291801242827
573,649.7318956761123
574,602.570303038035
575,647.9838091703471
576,683.3630142863151
577,644.3092372620629
578,653.7298199158613
579,625.0499185403739
580,691.6979104749387
581,680.198816371618
582,675.224400864219
583,626.2892134245726
584,640.5488194680692
585,659.3402015833254
586,678.5705083017458
587,671.9048004042775
588,632.6578664042461
589,674.0369642475187
590,646.8510285576058
591,694.0289211594529
592,658.7359487961148
593,682.0991414613065
594,650.8460148323343
595,668.2251051759688
596,681.3160476562327
597,686.0921217977825
598,668.3131907695217
599,701.0905118651251
600,665.2794793703903
601,631.0734641825857
602,686.188544766753
603,624.8703629098374
604,647.8662880887232
605,722.7564106715236
606,693.6772590143833
607,648.6466347406918
608,661.1269242033702
609,694.225921808531
610,701.3975571485547
611,732.3142613500975
612,642.2682816738715
613,689.094456205767
614,700.2877655330086
615,676.7088469602866
616,695.7143045865434
617,670.5514125751324
618,689.4245575663604
619,662.8936622311937
620,705.1434325749925
621,707.2977941263257
622,673.1962844960253
623,724.8503289691752
624,669.613969985523
625,755.7242623852201
626,682.1320906523349
627,732.3543056441728
628,687.5044791600267
629,708.1148541606333
630,721.5686038753704
631,719.3452785160903
632,725.4145885347796
633,734.9190698619468
634,718.5942381887511
635,686.734888668034
636,681.6381797101002
637,707.62224022395
638,755.4127948600285
639,706.9545759504083
640,731.2323297645069
641,707.6267757075952
642,748.8535445124733
643,672.5717814757129
644,704.3158428822253
645,765.59827395245
646,735.1352655999613
647,700.4879031081914
648,691.9269205803373
649,720.9638791857838
650,686.583488615207
651,711.0118120580589
652,711.8138736165907
653,730.3052640291725
654,698.7604013421521
655,733.6872745453802
656,774.6730337248958
657,746.7030254335737
658,705.8306554365395
659,727.7339235246259
660,723.0940489499253
661,747.5881090690459
662,754.5310721182673
663,732.6816996704827
664,710.2046509584143
665,744.0837690773501
666,763.620048501621
667,716.4506056232271
668,736.4239344805014
669,736.961231113427
670,719.0558943293814
671,739.4987737115484
672,749.9144647140483
673,783.6602194928118
674,743.6252789957489
675,775.3339294853236
676,771.4348602187914
677,729.6288187139899
678,727.4575693801451
679,747.4128888107375
680,757.7158797013699
681,736.0330053794526
682,798.7431172232139
683,775.5919097844061
684,761.8614888537365
685,764.3225620357429
686,754.955359087236
687,770.831939830829
688,732.9574620767953
689,784.8646337351466
690,737.1741671141801
691,738.7839062489978
692,809.9900715775325
693,812.56545581465
694,725.4639243119085
695,793.6618557906841
696,793.0390052944397
697,750.8767794402659
698,780.7223890693158
699,764.0538471967516
700,822.4420211625704
701,791.495563537829
702,781.1609333729655
703,786.4419286156362
704,801.3221962479884
705,773.0160982309892
706,794.6457631723688
707,777.0819068121306
708,802.1026941954085
709,755.9973227214464
710,796.0111877788368
711,784.9309859433444
712,795.4417467572305
713,772.7836654904193
714,782.1194171075676
715,817.9772195735758
716,797.7510628682242
717,799.2456120828472
718,788.969216702028
719,795.552057813286
720,777.6084491187805
721,808.4980148523971
722,807.1688567242571
723,808.8431539951821
724,801.1044674052362
725,789.8654581377913
726,839.5115852472157
727,830.3655072365689
728,819.7323494793059
729,805.8299559838746
730,830.4946975731976
731,855.8731347882147
732,825.850109035671
733,790.9551657692823
734,825.9961299953468
735,818.8870262605839
736,822.1849093242629
737,798.3440418930916
738,838.9435562451118
739,823.1545552777859
740,821.3031374738932
741,841.031666833489
742,817.5184524073442
743,832.9851739947292
744,837.9870780984492
745,846.7890777211899
746,785.6729412833236
747,855.7232431191817
748,854.5937503739605
749,778.7761428968863
750,804.1722262686837
751,849.5205995325182
752,858.2369777085203
753,870.8684591803155
754,841.311064271252
755,798.4261296152079
756,860.536249074064
757,846.0819210397591
758,825.9917684632893
759,862.1604799820517
760,857.1187958906454
761,857.5635337295635
762,830.6715260530268
763,831.5248456354626
764,819.6244246706133
765,844.7080595317532
766,872.4049202659135
767,847.5224737740277
768,838.9421990454862
769,877.1286025189438
770,883.4006847732473
771,869.3621225982016
772,826.1609994050941
773,869.7657342284554
774,876.6220945725145
775,840.7039186813075
776,872.7587107851409
777,864.3157508575375
778,856.7425214674631
779,842.8044616780634
780,862.5353831002622
781,839.2008394561678
782,876.7141562962006
783,874.4440982671389
784,848.8696680992787
785,850.0330223332958
786,856.4162066691767
787,876.6325687854168
788,885.259660377477
789,864.5794803626411
790,851.1434744562226
791,918.7203723080955
792,889.2542145551186
793,904.1884469600304
794,887.5304534168879
795,919.3389981454857
796,892.0722917639569
797,835.533996017987
798,923.3342648018856
799,907.9542260338102
800,917.8669207127494
801,873.2047401959921
802,899.188998799078
803,900.1190792243488
804,902.3273993878729
805,875.9125603078342
806,944.1530350718183
807,928.034713860087
808,919.132964631995
809,881.063986021609
810,928.5240498373622
811,893.8891813274533
812,905.8521595066138
813,886.5753788006776
814,930.050405636315
815,933.6656963942171
816,901.2165906456464
817,921.5285742508154
818,875.7427177050974
819,896.2864871376246
820,912.2186567853031
821,929.4533577697894
822,926.9434642420314
823,879.803175092088
824,872.782723838128
825,878.8442303963313
826,970.7437107862947
827,927.662264123275
828,939.1955635113063
829,941.0203239472546
830,953.2555504047543
831,901.0579567116324
832,887.2612483288215
833,924.6184513325588
834,927.8358370979956
835,913.4370359086995
836,955.9306204364914
837,927.2026885477696
838,944.212817805401
839,898.9558927119137
840,966.2618508603709
841,925.8028134319454
842,909.0139459067209
843,922.0957990547586
844,935.700269316538
845,943.663761286718
846,924.0523103384256
847,936.8144836739748
848,931.9039680745029
849,950.9301672400588
850,932.7056424971121
851,945.6446150947581
852,970.7489660674441
853,955.0204054874989
854,908.4067633150468
855,931.90832111789
856,931.6951266612139
857,966.8650499014675
858,964.1617271115141
859,952.7276352052787
860,957.5377930657497
861,940.5834818595611
862,936.3479107850766
863,971.3652128876687
864,989.0476406099739
865,958.220861404265
866,989.0908137181871
867,960.3762513586541
868,979.306600086117
869,971.6855925684724
870,959.2713099600952
871,972.8486809287549
872,1003.6708877481224
873,956.9236826049269
874,1028.0866437050279
875,939.845140588194
876,977.764876630767
877,985.2470658888793
878,958.7232232358676
879,979.3327281084598
880,977.9545640281872
881,978.7705068236337
882,961.9580386514153
883,970.3960489751937
884,1003.0574549117955
885,1014.4710707876272
886,999.607204734278
887,990.605880663258
888,976.1982188721161
889,963.346403745401
890,1002.8472021026021
891,1013.6964859275537
892,997.9770872273616
893,956.7912676290077
894,959.1358488562917
895,1003.9780111628081
896,1005.3751050754902
897,976.1080164055862
898,986.1065582422123
899,1039.4476951520014
900,992.829734238441
901,976.8522037626695
902,1017.1366798420476
903,985.5273459369314
904,968.9575601883116
905,1003.6605289017066
906,1034.3101363706505
907,998.1035546078144
908,1013.3992563666325
909,1035.4678800922502
910,1001.6366161295489
911,1021.6924935565605
912,1003.2339161450496
913,1007.6558760801222
914,987.6641673610982
915,1028.5672970780806
916,1044.8472648328009
917,992.1590431320433
918,984.9436886545187
919,1005.7198199206243
920,1010.0215354158922
921,1036.42144395678
922,1048.6523023283157
923,1050.3712800115118
924,994.4909322588524
925,1024.9705249990448
926,1017.1032853831855
927,1053.4366309707957
928,1054.8548220411096
929,1023.5689629952674
930,1025.1583474349202
931,1048.8058147029965
932,1000.2396102018845
933,1038.3030993978982
934,1026.216009702032
935,1043.7894424968358
936,1018.0077984704906
937,1089.3430867396132
938,1027.8665452627076
939,1043.1029318447747
940,1073.1967135818102
941,1026.3114417746046
942,1026.2947002183923
943,1061.5794759725266
944,1094.2947809408279
945,1064.593846249371
946,1045.9904357810356
947,1051.7590104546762
948,1077.3572299486168
949,1045.5715126587927
950,1044.4741209037636
951,1030.168734960934
952,1043.7325401607698
953,1040.5326350740647
954,1112.6068414596662
955,1103.8006865457032
956,1102.0038464953177
957,1075.6942597647278
958,1050.7569163011694
959,1076.9453383857444
960,1051.678338269357
961,1066.938985337642
962,1055.1971076758623
963,1000.4854744266622
964,1060.1832371986343
965,1077.2964779719073
966,1053.9755496938267
967,1071.3394714620658
968,1062.3851624999033
969,1042.1238391141069
970,1060.7526746994795
971,1042.1032326515242
972,1118.820359512577
973,1092.0592275972708
974,1121.9015692187427
975,1070.5647277948137
976,1131.6682145721893
977,1048.71560651597
978,1079.6361986338623
979,1085.7328258603493
980,1087.8767316205228
981,1054.3494821979752
982,1113.0293865666526
983,1062.772746341042
984,1102.4199207953507
985,1039.2552551841807
986,1068.441604035172
987,1092.67692129128
988,1097.3538876557247
989,1129.9738096205065
990,1079.2237992817236
991,1097.9101838951774
992,1092.661607751332
993,1112.54226520488
994,1092.2841546090917
995,1108.559077827694
996,1091.7308862908462
997,1095.3772966291262
998,1096.8633630666936
999,1070.4414475421836
1000,1146.2436667950037
1001,1120.4923956739772
1002,1094.871242216234
1003,1111.0757118489646
1004,1120.9788168724513
1005,1130.999014953969
1006,1094.4658414401833
1007,1073.4695590004624
1008,1105.170018811287
1009,1105.4378580547082
1010,1115.3436979641615
1011,1103.8800231703106
1012,1107.8821607945338
1013,1095.734638547778
1014,1125.386342856014
1015,1098.3104997749247
1016,1097.3371816180095
1017,1091.0034877998178
1018,1122.8288578853794
1019,1101.561743975068
1020,1163.0925541638633
1021,1125.9773830778215
1022,1146.292873043279
1023,1143.7241653053102
1024,1127.0249233323566
1025,1119.6068530802252
1026,1153.4308723910335
1027,1143.5870344162206
1028,1136.2604797765453
1029,1129.5488321701578
1030,1112.8252042687411
1031,1126.5415882325374
1032,1163.1044357565934
1033,1134.8480131068234
1034,1125.847836449667
1035,1148.318765059907
1036,1128.2929430317881
1037,1157.2993484567555
1038,1140.9420660199767
1039,1165.0625797233547
1040,1140.7275834501593
1041,1161.6092152149877
1042,1173.079169374836
1043,1168.717336472214
1044,1156.2309748494558
1045,1127.8746973836942
1046,1201.1534166794554
1047,1159.3298541156407
1048,1147.8859060946202
1049,1135.3327229889953
1050,1155.0000921423216
1051,1165.3083663628506
1052,1133.4405521919612
1053,1165.5322705297758
1054,1159.7215248055807
1055,1153.9814809452223
1056,1149.5331508277384
1057,1148.0162114123436
1058,1199.4794356578032
1059,1176.4749930636567
1060,1162.9461105089083
1061,1150.1842340342084
1062,1213.0693322577986
1063,1180.6657620815108
1064,1151.3464104389827
1065,1147.8506203785862
1066,1186.6631709737935
1067,1168.243734290133
1068,1214.809401742808
1069,1203.7234287624333
1070,1215.6582312925373
1071,1165.517411597134
1072,1176.287873577175
1073,1173.6772766412462
1074,1175.6206456125528
1075,1174.188897606779
1076,1212.4707978262531
1077,1239.8838382959084
1078,1201.3893198482608
1079,1148.3496326535728
1080,1207.009035027268
1081,1200.6509423038945
1082,1170.2816894963776
1083,1233.717287158992
1084,1200.52043375333
1085,1208.8823913562494
1086,1199.6721835280487
1087,1191.1418304841422
1088,1219.9142867606722
1089,1231.0626879511801
1090,1166.5311805916126
1091,1185.4371449604969
1092,1149.4287785168385
1093,1170.8729142542802
1094,1223.7273809772555
1095,1221.1576808785667
1096,1241.416550610284
1097,1195.0523087704532
1098,1235.1892897609096
1099,1251.0921619023961
1100,1237.0255937421648
1101,1243.9412071760485
1102,1216.435511769415
1103,1199.489853106546
1104,1213.8269127298458
1105,1186.2469241802269
1106,1162.0398372583627
1107,1225.9919353812088
1108,1218.1920266345037
1109,1174.7355880220305
1110,1232.11065107665
1111,1223.717744243957
1112,1246.3510832673235
1113,1201.8149505897854
1114,1220.973409382908
1115,1242.9296752228347
1116,1207.121745433787
1117,1247.660485582911
1118,1214.636523852439
1119,1259.3696036133992
1120,1195.9687471112209
1121,1220.213335219395
1122,1213.8706894751137
1123,1248.923446684078
1124,1250.637590665799
1125,1243.6715917809938
1126,1228.3118185767996
1127,1231.931040227355
1128,1234.3407776137171
1129,1221.219017927583
1130,1270.803736648651
1131,1243.2764318562215
1132,1189.1808311638292
1133,1243.1085238841608
1134,1218.7020463297558
1135,1234.36991203854
1136,1221.7600466107065
1137,1264.5802440398547
1138,1255.2688809815872
1139,1280.98246555589
1140,1287.549900218081
1141,1229.5325901920523
1142,1271.5708307926016
1143,1278.4742221421388
1144,1253.2585956093678
1145,1313.7957641741882
1146,1246.1487379125035
1147,1261.003512638084
1148,1264.3647224602846
1149,1251.039540166044
1150,1249.6288872132268
1151,1292.301469189995
1152,1267.0450404297028
1153,1292.5223774312938
1154,1273.1382090027678
1155,1305.767594006218
1156,1268.6118704028581
1157,1295.7069007781438
1158,1274.1254504263902
1159,1261.3268255617027
1160,1249.9379430915076
1161,1248.2314892184327
1162,1298.975097214307
1163,1251.0766044432426
1164,1306.1615695356445
1165,1290.7887644822567
1166,1271.9513287504146
1167,1295.1636112364986
1168,1295.04924190463
1169,1305.3409951602098
1170,1255.4744641052635
1171,1233.391190240513
1172,1284.838342734212
1173,1303.4924846418644
1174,1272.3976607544482
1175,1268.5634925463357
1176,1317.2291988931252
1177,1278.4873688429877
1178,1304.3155065321184
1179,1323.8533215995824
1180,1247.6193990327008
1181,1283.8027576893876
1182,1328.3976416342523
1183,1267.5835619585782
1184,1322.8060902070042
1185,1285.3914102777105
1186,1355.058825142046
1187,1301.4453038723536
1188,1300.3049835158572
1189,1310.2984413074869
1190,1317.079726902549
1191,1318.7763576087773
1192,1309.5695888844798
1193,1306.0033027905884
1194,1277.466729557716
1195,1325.0058927416321
1196,1298.3129525408417
1197,1264.8403486674679
1198,1340.6620296848628
1199,1332.4613101541527
1200,1320.175560519346
1201,1358.6404197966094
1202,1327.9355492533691
1203,1307.1841326547978
1204,1370.7938915846698
1205,1349.6257549294182
1206,1352.9652815922393
1207,1333.6680101154107
1208,1329.8542209481152
1209,1310.2445124329997
1210,1387.7231898318848
1211,1331.0205031417445
1212,1343.1022784377124
1213,1342.1562595293453
1214,1335.9283144070394
1215,1350.7935451120934
1216,1362.9277457096937
1217,1346.5652189757166
1218,1311.6452639151632
1219,1334.6934556550038
1220,1337.9792052825787
1221,1367.120640152409
1222,1331.564308947718
1223,1381.3674360130035
1224,1361.9575975240064
1225,1341.274843310741
1226,1306.5363595719155
1227,1323.830682145262
1228,1364.7949450670806
1229,1365.5289826064359
1230,1337.311190619354
1231,1356.8681088711414
1232,1338.6219636820442
1233,1354.9829795113678
1234,1358.8486266616922
1235,1345.3374680658553
1236,1338.1831538847382
1237,1358.8725574346279
1238,1349.441328718041
1239,1367.9523032879965
1240,1422.3894283342834
1241,1358.7108982019813
1242,1389.5546437306277
1243,1368.4592288015351
1244,1381.3981782910041
1245,1389.68317710779
1246,1358.2962099020874
1247,1346.208930305594
1248,1404.5662327341715
1249,1395.0489939031545
1250,1377.2467611422144
1251,1403.9039410542782
1252,1362.2821063471922
1253,1347.163216187259
1254,1353.5722221524334
1255,1400.9994525001111
1256,1370.8730798652628
1257,1407.4127294750233
1258,1387.2948843073525
1259,1432.8634452944266
1260,1390.9715140540297
1261,1382.7667596699264
1262,1381.8344261728048
1263,1422.8619047415857
1264,1435.5727489097053
1265,1398.285279352946
1266,1401.044538354184
1267,1413.6240217368606
1268,1379.3106876107265
1269,1451.9514494553337
1270,1391.657752405668
1271,1384.2544755001995
1272,1424.0093025719266
1273,1391.4864206206844
1274,1394.7549010148794
1275,1400.9972379055826
1276,1401.2264850697065
1277,1426.2159203396318
1278,1450.708185217728
1279,1422.6131021592432
1280,1383.5310397852218
1281,1395.9649772421053
1282,1404.0984507984863
1283,1427.9088124780556
1284,1400.587716210422
1285,1374.0606826439662
1286,1412.0521458786052
1287,1401.19754678198
1288,1418.9678419745092
1289,1455.9854190621636
1290,1444.0571283470626
1291,1423.5879692691115
1292,1414.0828619079357
1293,1426.8345956199262
1294,1427.434859402486
1295,1440.1617479624974
1296,1473.3891900803997
1297,1429.678111264062
1298,1447.1444560463162
1299,1383.3159441918267
1300,1384.8602585591061
1301,1411.4360009215234
1302,1417.4905468618892
1303,1436.831277220779
1304,1409.1030409200616
1305,1442.6653440097025
1306,1449.8284313334266
1307,1390.7088274917364
1308,1486.6034930100657
1309,1453.0928811017993
1310,1456.6431486896017
1311,1461.253474509664
1312,1451.2162578817008
1313,1422.800393129703
1314,1427.7146078597043
1315,1473.9788326083772
1316,1441.3193531026134
1317,1440.1290298208282
1318,1440.126110922045
1319,1453.4429993820013
1320,1494.2853244986572
1321,1486.11707262876
1322,1417.9323417725152
1323,1452.3960598465683
1324,1494.4795193687187
1325,1433.9652921694505
1326,1471.927444867715
1327,1467.845672809784
1328,1460.186634882053
1329,1448.3274037274305
1330,1493.997429911134
1331,1437.1378617605008
1332,1437.2011366087963
1333,1488.5404613778505
1334,1489.4919937213058
1335,1490.72157456304
1336,1497.2474902246672
