1.083460267810331175e+02
1.191806294591365258e+02
1.310986924050501443e+02
1.442085616455551076e+02
1.586294178101105672e+02
1.744923595911217546e+02
1.919415955502338988e+02
2.111357551052572035e+02
2.322493306157828670e+02
2.554742636773613356e+02
2.810216900450973867e+02
3.091238590496070628e+02
3.400362449545676782e+02
3.740398694500246961e+02
4.114438563950270691e+02
4.525882420345296282e+02
4.978470662379824603e+02
5.476317728617810872e+02
6.023949501479590936e+02
6.626344451627547869e+02
7.288978896790300723e+02
8.017876786469336139e+02
8.819664465116267138e+02
9.701630911627891010e+02
1.067179400279067750e+03
1.173897340306974229e+03
1.291287074337672493e+03
1.420415781771439470e+03
1.562457359948582962e+03
1.718703095943442577e+03
1.890573405537786130e+03
2.079630746091564106e+03
2.287593820700720244e+03
2.516353202770791540e+03
2.767988523047872604e+03
3.044787375352658728e+03
3.349266112887924010e+03
3.684192724176718912e+03
4.052611996594389893e+03
4.457873196253827700e+03
4.903660515879209015e+03
5.394026567467128189e+03
5.933429224213845373e+03
6.526772146635227728e+03
7.179449361298748954e+03
7.897394297428629216e+03
8.687133727171489227e+03
9.555847099888636876e+03
1.051143180987749656e+04
1.156257499086525422e+04
1.271883248995179019e+04
1.399071573894695030e+04
1.538978731284165769e+04
1.692876604412583401e+04
1.862164264853839632e+04
2.048380691339225086e+04
2.253218760473144357e+04
2.478540636520460612e+04
2.726394700172508965e+04
2.999034170189755969e+04
3.298937587208733748e+04
3.628831345929609961e+04
3.991714480522566009e+04
4.390885928574825812e+04
4.829974521432301844e+04
5.312971973575535958e+04
5.844269170933093847e+04
6.428696088026394864e+04
7.071565696829039371e+04
7.778722266511949420e+04
8.556594493163132574e+04
9.412253942479453690e+04
1.035347933672740619e+05
1.138882727040013124e+05
1.252770999744015426e+05
1.378048099718415178e+05
1.515852909690257802e+05
1.667438200659284776e+05
1.834182020725210896e+05
2.017600222797733441e+05
2.219360245077508444e+05
2.441296269585256232e+05
2.685425896543783601e+05
2.953968486198164173e+05
3.249365334817976691e+05
3.574301868299776688e+05
3.931732055129749351e+05
4.324905260642727371e+05
4.757395786707003717e+05
5.233135365377697162e+05
5.756448901915471070e+05
6.332093792107009795e+05
6.965303171317715896e+05
7.661833488449493889e+05
8.428016837294432335e+05
9.270818521023881622e+05
1.019790037312627770e+06
1.121769041043889010e+06
1.233945945148278959e+06
1.357340539663107833e+06
1.493074593629416544e+06
1.642382052992359502e+06
1.806620258291593054e+06
1.987282284120753873e+06
2.186010512532830704e+06
2.404611563786110841e+06
2.645072720164723694e+06
2.909579992181192618e+06
3.200537991399314255e+06
3.520591790539247915e+06
3.872650969593167771e+06
4.259916066552488133e+06
4.685907673207740299e+06
5.154498440528507344e+06
5.669948284581362270e+06
6.236943113039502874e+06
6.860637424343444407e+06
7.546701166777794249e+06
8.301371283455562778e+06
9.131508411801125854e+06
1.004465925298124552e+07
